EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,BusinessTravel,DistanceFromHome,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1498,37,Male,Single,Below College,Marketing,Sales,Research Scientist,1,27050,Travel_Rarely,5,11,0,1.0,17.0,2,17,5,7,Very High,Very High,Better,High,Excellent,No
1499,44,Male,Divorced,College,Medical,Research & Development,Research Scientist,2,103330,Travel_Frequently,1,14,1,3.0,19.0,2,1,0,0,Very High,High,Bad,Medium,Excellent,Yes
1500,38,Female,Divorced,Bachelor,Marketing,Sales,Manager,1,44480,Travel_Rarely,2,12,0,9.0,10.0,3,2,1,2,Very High,Very High,Better,Medium,Excellent,No
1501,26,Male,Divorced,Bachelor,Medical,Research & Development,Research Scientist,3,68540,Travel_Rarely,4,11,0,2.0,5.0,5,3,0,2,Low,Medium,Better,Medium,Excellent,Yes
1502,28,Male,Single,Bachelor,Other,Research & Development,Human Resources,1,96370,Travel_Rarely,7,13,0,1.0,5.0,6,5,0,2,Very High,Very High,Better,Medium,Excellent,No
1503,49,Female,Single,Below College,Medical,Research & Development,Research Scientist,2,35910,Travel_Frequently,1,13,0,9.0,22.0,2,3,1,2,High,Low,Better,High,Excellent,No
1504,36,Male,Single,Bachelor,Technical Degree,Sales,Sales Executive,3,54050,Travel_Rarely,5,14,0,4.0,10.0,2,8,7,7,High,Medium,Better,High,Excellent,No
1505,31,Male,Divorced,Master,Medical,Research & Development,Sales Executive,1,46840,Travel_Frequently,9,16,1,1.0,2.0,4,2,2,2,Very High,Medium,Good,High,Excellent,No
1506,26,Male,Single,Bachelor,Medical,Research & Development,Manager,2,157870,Travel_Rarely,8,12,2,1.0,8.0,5,8,7,4,Very High,Very High,Better,High,Excellent,Yes
1507,37,Male,Married,Below College,Marketing,Sales,Laboratory Technician,1,15140,Travel_Frequently,9,14,0,1.0,4.0,3,4,1,2,Medium,Very High,Good,High,Excellent,No
1508,42,Male,Married,College,Marketing,Sales,Research Director,3,29560,Travel_Frequently,2,13,0,5.0,23.0,2,20,4,8,High,Medium,Best,High,Excellent,No
1509,18,Male,Single,Master,Life Sciences,Research & Development,Sales Executive,1,23350,Travel_Rarely,1,14,2,1.0,0.0,3,0,0,0,High,High,Better,Medium,Excellent,Yes
1510,35,Male,Married,College,Life Sciences,Sales,Laboratory Technician,1,51540,Travel_Rarely,20,19,0,0.0,12.0,2,11,6,9,High,Medium,Good,Medium,Excellent,No
1511,36,Female,Married,Bachelor,Other,Research & Development,Sales Executive,3,69620,Travel_Frequently,8,12,2,4.0,4.0,2,1,0,0,High,Very High,Better,Medium,Excellent,No
1512,51,Male,Divorced,Bachelor,Life Sciences,Research & Development,Laboratory Technician,2,56750,Travel_Rarely,2,13,0,5.0,13.0,2,4,1,2,Very High,Medium,Better,Medium,Excellent,No
1513,41,Male,Single,Below College,Life Sciences,Research & Development,Laboratory Technician,1,23790,Travel_Rarely,29,12,0,1.0,22.0,6,22,0,4,Very High,Medium,Better,High,Excellent,No
1514,18,Male,Single,Bachelor,Life Sciences,Sales,Research Scientist,1,38120,Travel_Rarely,7,15,0,1.0,0.0,3,0,0,0,Very High,High,Better,High,Excellent,No
1515,28,Male,Single,Bachelor,Medical,Research & Development,Sales Representative,1,46480,Travel_Rarely,9,23,2,0.0,9.0,2,8,0,7,Medium,Low,Better,Medium,Outstanding,No
1516,31,Male,Married,Below College,Technical Degree,Research & Development,Manufacturing Director,1,29360,Travel_Rarely,8,12,1,4.0,10.0,2,8,7,7,Medium,Very High,Good,High,Excellent,No
1517,39,Female,Divorced,Master,Marketing,Sales,Human Resources,2,21050,Travel_Rarely,5,20,0,0.0,19.0,3,18,3,7,High,Very High,Good,High,Outstanding,No
1519,32,Male,Married,Bachelor,Marketing,Sales,Laboratory Technician,2,27060,Travel_Rarely,2,21,1,1.0,13.0,4,13,4,8,Very High,High,Good,High,Outstanding,No
1520,38,Female,Married,College,Life Sciences,Research & Development,Research Scientist,3,63840,Travel_Rarely,5,19,2,3.0,19.0,4,10,0,1,Low,Medium,Better,Medium,Excellent,No
1521,58,Male,Divorced,Bachelor,Life Sciences,Research & Development,Manufacturing Director,2,39680,Non-Travel,2,13,2,2.0,12.0,3,5,1,2,Very High,High,Better,Medium,Excellent,No
1523,31,Male,Married,Master,Marketing,Sales,Sales Executive,2,132250,Travel_Rarely,7,21,1,3.0,9.0,2,2,1,0,Low,Low,Better,High,Outstanding,No
1524,45,Female,Divorced,Below College,Medical,Research & Development,Sales Executive,1,35400,Travel_Frequently,3,13,0,1.0,24.0,6,24,9,11,Low,Low,Better,High,Excellent,No
1525,31,Female,Divorced,Master,Marketing,Sales,Research Scientist,2,28040,Travel_Rarely,16,19,2,0.0,3.0,0,2,2,2,High,Very High,Bad,High,Excellent,No
1526,33,Male,Married,Bachelor,Life Sciences,Research & Development,Research Director,4,193920,Travel_Frequently,9,12,1,6.0,12.0,3,10,8,8,Very High,Medium,Better,High,Excellent,No
1527,39,Male,Married,Master,Life Sciences,Sales,Sales Executive,1,196650,Travel_Rarely,1,22,1,1.0,21.0,6,21,11,10,High,Low,Better,High,Outstanding,No
1528,43,Male,Single,Master,Medical,Research & Development,Research Scientist,4,24390,Travel_Frequently,7,15,0,0.0,9.0,2,8,1,7,High,Very High,Better,High,Excellent,No
1529,49,Male,Single,Bachelor,Life Sciences,Research & Development,Manufacturing Director,3,73140,Travel_Rarely,1,22,0,7.0,25.0,2,7,0,7,High,High,Better,High,Outstanding,No
1530,52,Female,Married,Below College,Life Sciences,Research & Development,Research Scientist,2,47740,Travel_Rarely,7,18,1,2.0,11.0,2,8,7,7,High,Medium,Good,High,Excellent,Yes
1531,27,Male,Single,Master,Medical,Research & Development,Research Scientist,3,39020,Travel_Rarely,15,22,0,1.0,4.0,2,4,1,2,High,Medium,Good,High,Outstanding,No
1532,32,Male,Married,Bachelor,Life Sciences,Research & Development,Research Scientist,3,26620,Travel_Rarely,1,11,1,1.0,13.0,6,13,11,9,High,Medium,Better,Very High,Excellent,No
1533,27,Female,Single,College,Medical,Research & Development,Research Director,4,28560,Travel_Rarely,13,12,2,1.0,5.0,5,5,0,4,Very High,High,Better,Very High,Excellent,No
1535,32,Male,Single,Bachelor,Technical Degree,Research & Development,Healthcare Representative,2,24720,Travel_Rarely,7,13,0,7.0,10.0,2,7,0,7,Low,Very High,Good,High,Excellent,No
1536,28,Male,Married,Master,Medical,Research & Development,Sales Executive,1,56730,Travel_Rarely,9,14,1,5.0,5.0,4,3,2,2,Low,Very High,Good,Medium,Excellent,Yes
1537,30,Female,Married,Bachelor,Life Sciences,Research & Development,Research Director,4,41970,Travel_Rarely,13,13,0,1.0,11.0,3,10,1,9,Very High,Very High,Better,High,Excellent,No
1538,31,Female,Married,Below College,Life Sciences,Research & Development,Manager,1,97130,Travel_Frequently,2,17,0,1.0,10.0,5,10,8,9,High,High,Better,Medium,Excellent,No
1539,39,Female,Married,Master,Medical,Research & Development,Research Scientist,1,20620,Travel_Frequently,19,13,0,1.0,21.0,4,21,13,3,High,Very High,Better,High,Excellent,No
1540,39,Female,Married,Below College,Medical,Research & Development,Laboratory Technician,1,42840,Travel_Rarely,1,17,1,4.0,12.0,0,1,0,0,Very High,High,Good,High,Excellent,Yes
1541,33,Male,Single,College,Life Sciences,Sales,Research Scientist,4,47880,Travel_Frequently,4,11,1,3.0,9.0,0,7,0,1,Medium,Very High,Good,High,Excellent,No
1542,47,Female,Married,Bachelor,Life Sciences,Research & Development,Healthcare Representative,2,59060,Travel_Rarely,4,23,0,4.0,21.0,4,3,1,1,Very High,High,Better,Very High,Outstanding,No
1543,43,Female,Divorced,Bachelor,Medical,Research & Development,Research Director,5,38860,Travel_Frequently,14,17,2,1.0,9.0,2,9,0,0,High,High,Best,High,Excellent,No
1544,27,Male,Married,Bachelor,Life Sciences,Research & Development,Research Director,1,168230,Non-Travel,2,17,0,0.0,6.0,3,5,1,4,High,Medium,Better,High,Excellent,No
1545,54,Male,Single,Master,Life Sciences,Research & Development,Research Scientist,2,29330,Travel_Frequently,1,12,2,3.0,20.0,2,4,0,3,Very High,High,Good,High,Excellent,No
1546,43,Female,Married,College,Life Sciences,Research & Development,Manager,2,65000,Travel_Rarely,7,23,0,8.0,10.0,3,1,0,0,High,Low,Good,High,Outstanding,No
1547,45,Female,Married,Below College,Marketing,Sales,Sales Executive,1,171740,Travel_Rarely,3,14,1,9.0,12.0,6,10,9,8,Very High,Very High,Better,High,Excellent,No
1548,40,Male,Married,Master,Other,Research & Development,Research Scientist,4,50330,Travel_Rarely,2,14,2,2.0,6.0,6,4,0,2,Medium,Very High,Good,High,Excellent,No
1549,29,Female,Married,Bachelor,Medical,Research & Development,Research Scientist,1,23070,Travel_Rarely,29,13,1,1.0,7.0,0,7,0,7,Medium,Low,Good,High,Excellent,Yes
1550,29,Male,Single,Bachelor,Medical,Human Resources,Sales Representative,3,25870,Travel_Rarely,8,22,2,0.0,4.0,3,3,2,2,Medium,Very High,Better,High,Outstanding,No
1551,30,Male,Divorced,Bachelor,Life Sciences,Research & Development,Research Scientist,2,55070,Travel_Rarely,10,12,2,1.0,10.0,2,10,1,2,Very High,High,Better,Medium,Excellent,No
1552,27,Male,Married,College,Medical,Research & Development,Manager,1,43930,Travel_Rarely,11,18,1,1.0,8.0,2,8,0,7,Medium,Medium,Better,Medium,Excellent,No
1553,37,Male,Divorced,Master,Life Sciences,Sales,Healthcare Representative,2,133480,Travel_Rarely,1,14,0,7.0,8.0,4,6,0,4,Very High,Very High,Good,High,Excellent,No
1554,38,Male,Divorced,Master,Medical,Research & Development,Laboratory Technician,1,65830,Travel_Rarely,28,12,0,0.0,12.0,1,11,2,9,High,Very High,Better,High,Excellent,No
1555,31,Female,Single,Bachelor,Medical,Research & Development,Manager,3,81030,Travel_Rarely,6,15,1,1.0,11.0,5,11,4,10,High,Very High,Good,High,Excellent,No
1556,29,Male,Divorced,Master,Life Sciences,Research & Development,Sales Executive,3,39780,Travel_Rarely,3,11,0,1.0,7.0,0,7,1,7,Very High,Medium,Better,High,Excellent,No
1557,35,Male,Single,College,Technical Degree,Sales,Manager,3,25440,Travel_Rarely,16,13,1,0.0,17.0,3,16,0,13,High,Medium,Better,Very High,Excellent,No
1558,23,Male,Divorced,Master,Life Sciences,Research & Development,Manufacturing Director,1,53990,Travel_Rarely,20,23,0,1.0,4.0,2,4,0,2,High,Very High,Good,Medium,Outstanding,No
1559,41,Female,Single,College,Life Sciences,Research & Development,Laboratory Technician,1,54870,Travel_Rarely,9,19,2,6.0,8.0,0,5,1,2,Very High,Medium,Better,High,Excellent,No
1560,47,Female,Single,Bachelor,Medical,Sales,Laboratory Technician,2,68340,Travel_Frequently,1,16,1,3.0,5.0,2,0,0,0,Medium,High,Better,Very High,Excellent,No
1561,42,Male,Single,Master,Life Sciences,Research & Development,Manager,1,10910,Travel_Rarely,3,22,0,2.0,16.0,0,1,0,0,Low,Very High,Better,Low,Outstanding,No
1562,29,Male,Married,Master,Marketing,Sales,Human Resources,2,57360,Non-Travel,22,22,0,1.0,4.0,1,4,0,2,Very High,High,Good,Medium,Outstanding,No
1563,42,Male,Divorced,Master,Medical,Sales,Research Scientist,3,22260,Travel_Rarely,7,12,1,0.0,4.0,3,3,1,0,High,High,Better,Medium,Excellent,No
1564,32,Male,Married,Bachelor,Medical,Research & Development,Research Scientist,2,57470,Travel_Rarely,2,13,0,1.0,8.0,0,8,0,7,High,Medium,Better,High,Excellent,No
1565,48,Male,Married,Master,Medical,Sales,Sales Executive,4,98540,Travel_Rarely,13,16,1,3.0,15.0,2,0,0,0,Low,High,Bad,Medium,Excellent,No
1566,37,Male,Divorced,Doctor,Technical Degree,Research & Development,Manufacturing Director,2,54670,Travel_Rarely,8,12,0,4.0,13.0,2,7,6,7,High,Low,Better,High,Excellent,No
1567,30,Male,Married,Master,Other,Sales,Healthcare Representative,1,53800,Non-Travel,25,21,1,7.0,4.0,0,2,2,2,Very High,High,Best,High,Outstanding,No
1568,26,Female,Married,Bachelor,Medical,Sales,Laboratory Technician,5,51510,Travel_Rarely,28,15,3,1.0,8.0,3,8,7,7,High,High,Better,High,Excellent,No
1569,42,Female,Single,College,Medical,Sales,Laboratory Technician,1,21330,Travel_Rarely,2,13,2,3.0,14.0,2,1,0,0,Low,Very High,Better,High,Excellent,No
1570,21,Female,Single,Bachelor,Medical,Research & Development,Manufacturing Director,4,178750,Travel_Frequently,9,12,0,1.0,3.0,5,3,1,2,Low,Medium,Better,Medium,Excellent,Yes
1571,36,Male,Single,Bachelor,Human Resources,Human Resources,Laboratory Technician,2,24320,Non-Travel,28,22,0,4.0,7.0,4,1,0,0,Very High,Very High,Better,Low,Outstanding,No
1572,36,Female,Married,Bachelor,Life Sciences,Research & Development,Research Scientist,2,47710,Travel_Frequently,6,13,1,4.0,16.0,2,13,1,12,Low,Very High,Better,High,Excellent,No
1573,57,Male,Married,Master,Life Sciences,Research & Development,Research Scientist,5,191610,Travel_Rarely,21,18,0,2.0,15.0,2,3,1,2,Very High,High,Better,Low,Excellent,No
1574,40,Male,Married,Bachelor,Other,Research & Development,Sales Executive,2,50870,Travel_Rarely,8,14,1,3.0,10.0,3,7,1,7,Very High,High,Better,High,Excellent,No
1575,21,Female,Single,Doctor,Life Sciences,Research & Development,Manager,2,28630,Non-Travel,1,14,0,1.0,3.0,2,3,2,2,Low,Very High,Good,Low,Excellent,No
1576,33,Female,Single,College,Human Resources,Human Resources,Manager,5,55610,Travel_Rarely,28,21,1,1.0,1.0,3,1,0,0,Very High,High,Better,Low,Outstanding,Yes
1577,37,Male,Married,Bachelor,Life Sciences,Research & Development,Research Scientist,4,21440,Travel_Rarely,5,19,0,6.0,17.0,3,5,0,3,High,Low,Better,Very High,Excellent,No
1578,46,Female,Married,Master,Marketing,Sales,Laboratory Technician,2,30650,Non-Travel,2,11,0,2.0,7.0,3,1,0,0,High,High,Best,High,Excellent,No
1579,41,Female,Single,Below College,Medical,Research & Development,Research Scientist,1,28100,Travel_Frequently,16,11,0,1.0,8.0,3,8,7,7,Low,Medium,Better,Very High,Excellent,Yes
1580,50,Female,Single,Bachelor,Medical,Research & Development,Laboratory Technician,3,98880,Travel_Rarely,9,15,0,6.0,20.0,2,4,1,3,Very High,Very High,Better,High,Excellent,No
1581,40,Female,Married,Bachelor,Medical,Research & Development,Healthcare Representative,1,86280,Travel_Rarely,8,20,0,2.0,8.0,2,6,1,0,High,High,Better,Medium,Outstanding,Yes
1582,31,Male,Single,Bachelor,Life Sciences,Research & Development,Human Resources,4,28670,Travel_Rarely,1,24,0,0.0,3.0,5,2,2,2,High,Medium,Better,High,Outstanding,No
1583,21,Male,Single,College,Human Resources,Human Resources,Laboratory Technician,1,53730,Travel_Rarely,10,12,1,1.0,1.0,2,1,0,0,High,Medium,Better,High,Excellent,Yes
1584,29,Female,Single,Bachelor,Life Sciences,Research & Development,Research Director,2,66670,Travel_Rarely,1,12,1,9.0,6.0,6,3,1,2,Very High,Very High,Better,Very High,Excellent,No
1585,35,Female,Single,Bachelor,Life Sciences,Research & Development,Sales Executive,3,50030,Travel_Rarely,29,15,0,9.0,10.0,2,1,0,0,High,Medium,Better,High,Excellent,No
1586,27,Male,Divorced,Bachelor,Life Sciences,Sales,Sales Executive,1,23670,Travel_Rarely,2,12,1,1.0,5.0,2,5,0,4,Very High,Medium,Better,High,Excellent,No
1587,28,Male,Single,College,Medical,Research & Development,Manager,3,28580,Travel_Rarely,2,12,0,1.0,7.0,2,7,0,7,Medium,Very High,Better,Medium,Excellent,No
1588,49,Male,Single,Bachelor,Technical Degree,Sales,Manufacturing Director,2,52040,Travel_Rarely,2,14,1,8.0,26.0,3,5,0,0,Medium,High,Better,High,Excellent,No
1589,51,Male,Married,College,Life Sciences,Research & Development,Sales Executive,1,41050,Travel_Rarely,1,22,1,4.0,18.0,2,7,0,7,High,Very High,Good,High,Outstanding,No
1590,36,Male,Married,College,Life Sciences,Sales,Sales Executive,1,96790,Travel_Rarely,15,12,0,4.0,6.0,1,2,2,2,Very High,High,Better,High,Excellent,No
1591,34,Male,Single,Bachelor,Life Sciences,Research & Development,Sales Representative,1,56170,Non-Travel,7,25,1,8.0,9.0,3,5,0,4,Low,Very High,Good,High,Outstanding,Yes
1592,55,Male,Single,Bachelor,Marketing,Sales,Laboratory Technician,1,104480,Travel_Rarely,26,13,0,2.0,30.0,3,5,1,2,High,Very High,Better,High,Excellent,No
1593,24,Female,Divorced,Bachelor,Life Sciences,Research & Development,Manager,5,28970,Travel_Rarely,1,18,3,1.0,5.0,4,5,0,3,Very High,High,Best,High,Excellent,No
1594,30,Female,Married,Bachelor,Life Sciences,Research & Development,Manager,2,59680,Travel_Rarely,3,13,0,1.0,1.0,3,1,0,0,High,Medium,Better,High,Excellent,No
1595,26,Male,Single,Bachelor,Life Sciences,Sales,Manager,2,75100,Travel_Frequently,14,18,3,0.0,7.0,3,6,0,4,High,Low,Better,High,Excellent,Yes
1596,22,Male,Married,Doctor,Other,Research & Development,Research Scientist,1,29910,Travel_Rarely,16,19,2,1.0,2.0,3,2,1,2,Low,Medium,Better,Medium,Excellent,No
1598,30,Male,Single,College,Marketing,Sales,Research Scientist,3,11290,Travel_Frequently,3,19,0,9.0,3.0,2,1,0,0,High,Very High,Better,Medium,Excellent,Yes
1599,37,Male,Divorced,Below College,Technical Degree,Research & Development,Sales Executive,1,133410,Travel_Rarely,10,14,1,1.0,18.0,3,18,12,17,Very High,Low,Good,High,Excellent,No
1600,40,Male,Divorced,College,Medical,Research & Development,Research Scientist,3,43320,Travel_Rarely,6,14,2,7.0,8.0,3,5,1,3,Very High,Medium,Better,Medium,Excellent,No
1601,42,Female,Divorced,Bachelor,Medical,Research & Development,Manager,4,110310,Travel_Rarely,2,12,1,3.0,8.0,2,5,1,2,Medium,Low,Better,Medium,Excellent,No
1602,37,Male,Single,Below College,Marketing,Sales,Sales Executive,3,44400,Travel_Rarely,9,11,1,2.0,18.0,3,1,0,1,High,Medium,Good,Medium,Excellent,No
1603,43,Female,Divorced,College,Life Sciences,Sales,Sales Executive,1,46170,Travel_Rarely,10,11,0,1.0,25.0,2,25,3,9,Low,Medium,Better,High,Excellent,No
1604,40,Female,Married,College,Life Sciences,Sales,Laboratory Technician,1,26470,Travel_Rarely,6,13,0,6.0,20.0,2,1,0,0,Medium,High,Better,Medium,Excellent,No
1605,54,Female,Married,Bachelor,Life Sciences,Human Resources,Manufacturing Director,2,63230,Travel_Rarely,9,23,1,4.0,24.0,2,4,1,2,Low,Low,Good,Medium,Outstanding,No
1606,34,Male,Married,Bachelor,Medical,Research & Development,Laboratory Technician,1,56770,Non-Travel,28,20,1,9.0,6.0,3,3,1,2,High,High,Better,High,Outstanding,No
1607,31,Male,Married,Master,Life Sciences,Research & Development,Sales Executive,3,21870,Travel_Rarely,10,15,1,1.0,13.0,2,13,3,12,Medium,Low,Bad,Medium,Excellent,No
1608,43,Female,Married,Bachelor,Life Sciences,Sales,Manufacturing Director,1,37480,Travel_Frequently,14,14,2,7.0,8.0,3,3,1,2,Very High,Very High,Better,Medium,Excellent,No
1609,43,Male,Divorced,Master,Life Sciences,Sales,Sales Representative,2,39770,Travel_Rarely,27,18,1,4.0,8.0,3,5,0,2,High,High,Better,High,Excellent,No
1610,25,Male,Single,College,Human Resources,Human Resources,Manufacturing Director,1,86330,Travel_Rarely,7,19,1,1.0,5.0,2,5,1,3,Medium,Very High,Better,Very High,Excellent,No
1611,37,Male,Married,Bachelor,Medical,Research & Development,Laboratory Technician,3,20080,Non-Travel,1,22,0,3.0,15.0,5,13,10,7,Medium,High,Better,Medium,Outstanding,No
1612,31,Male,Married,Below College,Medical,Research & Development,Laboratory Technician,3,44400,Travel_Rarely,24,13,1,1.0,4.0,2,4,3,2,Very High,Low,Better,High,Excellent,No
1613,39,Female,Divorced,Master,Technical Degree,Research & Development,Sales Executive,1,30670,Travel_Frequently,26,20,1,1.0,21.0,5,21,1,6,Medium,High,Better,Low,Outstanding,No
1614,56,Female,Married,Master,Life Sciences,Research & Development,Sales Executive,3,53210,Travel_Frequently,20,14,0,9.0,36.0,1,7,7,7,High,Low,Good,High,Excellent,No
1615,30,Female,Single,Master,Medical,Sales,Manufacturing Director,2,54100,Travel_Rarely,5,17,1,0.0,6.0,2,5,4,4,Medium,High,Better,High,Excellent,No
1616,41,Female,Married,Bachelor,Technical Degree,Research & Development,Research Scientist,3,27820,Travel_Rarely,7,14,0,1.0,10.0,2,10,0,7,Medium,Low,Better,Medium,Excellent,No
1617,28,Male,Divorced,Bachelor,Medical,Research & Development,Healthcare Representative,3,119570,Travel_Rarely,7,13,0,1.0,10.0,2,10,1,8,High,Low,Better,Medium,Excellent,No
1618,25,Female,Married,College,Life Sciences,Research & Development,Laboratory Technician,3,26600,Travel_Rarely,5,13,0,5.0,6.0,3,2,0,2,Low,Low,Better,High,Excellent,Yes
1619,52,Female,Married,College,Life Sciences,Research & Development,Sales Representative,2,33750,Travel_Rarely,26,21,0,2.0,28.0,2,5,0,4,Very High,High,Better,Medium,Outstanding,No
1620,45,Female,Married,Bachelor,Medical,Research & Development,Sales Executive,1,50980,Travel_Rarely,2,14,1,3.0,8.0,4,2,0,2,Low,Very High,Good,High,Excellent,No
1621,52,Male,Married,Bachelor,Medical,Research & Development,Research Scientist,2,48780,Travel_Rarely,12,11,1,2.0,31.0,3,5,1,4,Very High,Very High,Bad,High,Excellent,No
