EmployeeID,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,BusinessTravel,DistanceFromHome,StockOptionLevel,NumCompaniesWorked,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,PerformanceRating,Attrition
1343,0,0,1,0,0,2,1,32110,2,2,0,4.0,1,1,2,1,0,0
1344,0,0,3,0,1,2,2,53770,2,19,1,4.0,2,2,3,1,0,0
1345,1,1,0,2,1,2,2,40660,1,15,0,3.0,2,1,2,1,1,1
1346,0,2,1,1,1,6,1,52080,1,17,3,3.0,0,2,2,1,0,0
1347,0,1,3,0,1,2,2,48770,1,17,1,1.0,5,2,2,1,0,0
1348,0,2,0,5,2,1,2,31170,1,25,1,6.0,0,1,1,1,1,0
1349,1,0,2,0,1,8,1,15690,2,6,0,2.0,0,0,3,1,0,1
1350,1,1,2,0,1,1,1,196580,1,7,1,4.0,5,3,2,3,0,0
1351,1,1,0,2,0,1,3,30690,1,29,1,2.0,2,0,2,1,0,0
1352,0,1,0,2,1,5,2,104350,1,21,0,0.0,4,2,3,0,0,0
1353,1,0,3,0,1,4,2,41480,1,2,0,7.0,0,0,0,3,0,1
1354,1,0,0,4,1,0,2,57680,1,2,1,5.0,0,2,3,2,1,0
1355,1,0,3,0,1,4,2,50420,1,7,1,3.0,2,3,2,1,0,0
1356,1,0,2,3,0,5,2,57700,1,13,1,1.0,0,0,2,2,0,0
1357,0,2,2,3,0,5,3,77560,2,2,0,0.0,0,3,3,3,1,0
1358,1,2,2,2,1,2,3,103060,1,1,0,5.0,2,3,0,1,0,0
1359,0,0,2,2,0,1,2,39360,1,9,1,0.0,1,1,3,1,0,0
1360,1,2,1,2,0,6,3,79450,2,10,1,4.0,7,3,0,2,0,0
1361,0,1,3,2,1,1,4,57430,1,10,3,2.0,1,2,0,1,0,0
1362,1,0,2,1,1,6,5,152020,1,1,3,1.0,0,1,1,1,0,0
1363,0,2,3,2,1,6,2,54400,2,26,1,1.0,2,1,1,1,0,0
1364,1,1,0,3,0,5,3,37600,1,8,3,1.0,0,2,1,1,0,0
1365,1,1,1,0,0,6,5,35170,1,14,1,2.0,4,1,2,0,0,0
1366,0,2,3,4,0,1,1,25800,1,1,3,8.0,0,1,1,0,0,0
1367,1,0,1,0,0,6,1,21660,2,2,1,1.0,3,1,3,1,0,0
1368,0,1,3,4,1,0,3,58690,0,10,1,1.0,0,3,2,1,0,0
1369,1,1,2,1,1,4,3,80080,1,1,1,2.0,0,1,2,1,0,0
1370,1,1,2,3,0,1,1,52060,1,3,3,4.0,0,1,1,2,0,0
1371,0,1,1,4,1,5,4,52950,1,11,0,7.0,2,2,3,2,0,0
1372,0,1,3,3,0,6,2,164130,2,24,0,6.0,1,2,2,1,0,0
1373,0,1,2,2,1,5,1,132690,1,3,1,1.0,2,2,3,1,1,0
1374,0,2,2,2,1,0,1,27830,0,3,1,6.0,2,3,1,0,0,0
1375,0,1,3,0,0,0,2,54330,1,4,1,1.0,0,2,3,0,0,0
1376,0,2,2,0,1,6,2,20130,1,3,1,3.0,1,2,3,0,0,0
1377,0,2,2,0,1,6,1,139660,0,2,0,1.0,0,2,2,2,0,0
1378,1,0,2,0,1,6,2,43740,1,4,1,3.0,4,2,1,1,0,0
1379,0,2,3,3,0,5,4,68420,1,7,1,4.0,1,0,2,1,0,0
1380,1,1,3,5,2,8,1,174260,1,1,1,2.0,7,1,3,1,0,0
1381,0,0,0,2,0,5,2,176030,1,1,0,4.0,0,0,3,3,0,0
1382,1,0,2,2,1,6,1,45810,1,20,1,3.0,1,2,2,1,0,0
1383,0,1,3,2,1,0,2,47350,1,5,0,0.0,1,2,1,2,0,0
1384,0,0,1,0,1,0,2,41870,2,10,1,0.0,0,2,0,3,1,1
1385,1,0,2,3,0,4,2,55050,2,25,2,4.0,7,3,1,2,1,0
1386,1,2,2,2,0,2,1,54700,0,1,1,1.0,6,2,0,1,0,0
1387,0,2,1,2,1,2,2,54760,1,24,1,4.0,0,2,0,3,0,0
1388,0,2,2,0,1,8,4,25870,1,4,0,4.0,2,2,0,1,0,0
1389,0,0,1,2,1,2,1,24400,1,2,3,0.0,0,2,3,3,0,0
1390,0,0,1,0,1,2,2,159720,1,8,0,1.0,1,1,3,2,1,1
1391,1,2,2,4,1,5,2,153790,1,10,0,1.0,15,1,0,1,0,0
1392,0,0,3,0,0,6,1,70820,1,4,0,1.0,2,2,3,1,0,0
1393,0,1,4,0,0,7,2,27280,1,2,0,8.0,0,2,3,1,0,0
1394,1,0,2,3,0,8,2,53680,1,9,1,2.0,1,3,1,1,0,0
1395,0,0,3,0,1,5,5,53470,1,18,1,1.0,0,1,1,2,1,1
1396,0,1,3,3,0,2,3,31950,1,19,0,2.0,0,2,2,2,0,0
1397,0,2,1,0,0,8,1,39890,1,1,0,1.0,1,3,0,1,0,0
1398,0,1,2,0,1,3,1,33060,1,4,3,1.0,1,3,1,1,0,0
1399,1,1,2,0,1,2,2,70050,1,11,2,1.0,9,3,2,1,1,0
1400,1,0,0,0,1,5,2,26550,1,6,0,8.0,2,2,1,1,0,0
1401,1,1,3,1,2,1,1,13930,2,7,2,1.0,1,3,2,2,0,0
1402,0,0,1,5,2,7,2,25700,1,4,0,3.0,1,3,1,1,0,0
1403,1,1,3,2,1,7,2,35370,1,2,1,0.0,11,2,2,1,0,0
1404,0,0,2,3,0,1,1,39860,1,15,2,1.0,0,3,1,2,0,0
1405,1,1,3,0,1,4,2,108830,1,2,0,3.0,0,1,2,1,0,1
1406,0,2,1,2,1,0,1,20280,0,6,1,4.0,2,3,3,3,1,0
1407,1,1,1,2,1,2,1,95250,0,9,0,9.0,11,0,3,1,0,0
1409,0,0,2,1,1,4,2,22750,2,1,0,5.0,1,1,1,1,0,0
1410,0,2,0,4,1,2,2,78790,0,1,1,2.0,0,2,2,1,0,0
1411,0,1,1,3,0,1,5,49300,1,8,0,9.0,0,3,2,1,0,0
1412,1,1,0,5,2,6,1,78470,1,25,1,3.0,1,3,3,0,0,0
1413,0,1,3,2,1,8,1,44010,2,13,0,5.0,2,2,0,1,0,0
1414,1,2,0,1,1,2,2,92410,0,23,1,1.0,1,3,3,1,0,0
1415,0,2,1,2,1,7,4,29740,2,7,0,1.0,2,3,2,3,1,0
1416,1,1,2,2,1,5,1,45020,1,23,2,8.0,3,2,3,3,0,0
1417,1,1,3,0,0,1,3,107480,1,6,0,7.0,0,1,0,1,0,1
1418,1,1,1,0,0,1,2,15550,1,10,2,1.0,1,1,3,2,0,1
1419,1,2,2,0,1,0,4,129360,1,1,2,1.0,2,3,1,2,0,0
1420,1,0,2,0,1,5,2,23050,2,1,0,1.0,1,1,3,1,0,0
1421,0,1,1,0,1,6,1,167040,0,28,0,9.0,0,3,3,0,1,0
1422,0,2,0,2,1,1,5,34330,1,25,0,7.0,0,3,0,1,0,0
1423,0,1,2,2,1,0,1,34770,1,5,0,1.0,9,3,3,2,0,1
1424,0,0,3,0,1,0,2,64300,0,17,1,1.0,5,2,2,1,0,0
1425,1,0,1,2,1,5,1,65160,2,18,1,1.0,0,3,2,1,0,0
1426,1,1,0,2,1,6,1,39070,1,2,0,5.0,4,1,1,0,0,0
1427,1,0,3,0,1,1,2,55620,1,10,0,5.0,0,3,0,1,0,1
1428,0,0,2,0,1,3,2,68830,1,1,2,3.0,0,3,3,1,0,0
1429,0,0,1,2,0,0,2,28620,2,3,0,5.0,0,2,0,2,0,1
1430,0,0,2,0,1,2,1,49780,1,2,0,0.0,1,2,2,2,0,1
1431,1,0,2,2,1,1,2,103680,0,2,2,6.0,12,3,3,1,0,0
1432,1,1,1,3,0,5,2,61340,1,8,0,2.0,0,3,0,1,0,0
1433,0,0,3,0,1,0,1,67350,1,16,2,8.0,3,3,1,3,1,0
1434,1,1,0,1,0,2,3,32950,1,9,2,6.0,1,2,1,1,1,0
1435,0,2,3,0,0,5,2,52380,2,2,1,1.0,0,1,3,1,0,0
1436,0,2,1,2,1,5,4,64720,1,1,0,0.0,5,0,2,2,0,0
1437,1,1,0,2,0,1,3,96100,0,4,1,0.0,1,2,2,1,0,0
1438,1,1,2,0,1,8,3,198330,1,5,0,3.0,0,2,3,1,0,0
1439,1,2,2,3,0,5,2,97560,2,2,0,4.0,5,0,3,1,0,0
1440,1,1,3,2,0,2,1,49680,2,15,3,1.0,4,1,3,1,0,0
1441,1,0,2,0,1,2,1,21450,2,19,0,1.0,0,2,2,3,0,0
1442,1,0,0,0,1,1,1,21800,1,7,0,1.0,0,2,3,2,1,1
1443,1,0,1,2,1,8,4,83460,1,1,0,7.0,2,2,3,2,0,0
1444,1,1,3,0,1,2,2,34450,1,7,2,1.0,11,2,3,1,0,0
1445,0,1,3,4,1,0,1,27600,1,4,0,8.0,2,1,2,2,0,0
1446,0,2,1,0,1,2,2,62940,1,11,1,3.0,0,3,3,2,1,0
1447,0,1,3,3,0,1,1,71400,1,11,0,5.0,0,2,3,0,1,1
1448,1,1,2,3,0,6,2,29320,1,1,0,5.0,1,3,3,1,1,0
1449,0,1,2,0,0,8,2,51470,1,1,0,7.0,1,0,0,3,0,1
1450,0,0,2,4,1,2,1,45070,0,2,0,1.0,15,0,2,3,0,0
1451,1,1,3,0,2,6,3,85640,1,13,1,2.0,1,2,1,1,0,0
1452,0,0,0,0,0,0,3,24680,1,23,0,0.0,1,3,2,0,0,1
1453,0,2,3,0,0,4,2,81610,1,26,1,7.0,1,2,2,1,0,0
1454,0,1,3,3,0,1,4,21090,0,2,1,0.0,2,2,3,1,0,0
1455,1,2,2,0,0,5,2,52940,1,29,0,2.0,0,2,0,2,0,0
1456,0,2,2,0,1,6,1,27180,1,2,1,1.0,4,0,3,1,0,0
1457,1,1,0,0,1,7,2,58110,1,18,0,0.0,1,2,3,1,0,0
1458,0,2,3,2,1,1,1,24370,2,7,1,9.0,2,1,2,1,0,0
1459,1,1,3,0,1,2,1,27660,1,2,1,1.0,0,2,3,2,0,0
1460,1,1,2,1,1,2,1,190380,1,26,0,6.0,5,3,0,1,0,0
1461,1,1,4,2,1,6,2,30550,1,22,3,2.0,0,2,0,2,0,0
1462,0,1,0,3,0,1,3,22890,2,21,0,4.0,0,0,2,1,0,0
1463,0,2,2,3,0,5,1,40010,2,2,1,6.0,0,0,2,1,0,1
1464,1,0,2,2,1,6,1,129650,2,22,1,0.0,11,2,2,1,0,0
1465,1,0,2,1,0,3,2,35390,1,4,0,1.0,1,2,3,1,0,0
1466,1,0,3,2,1,1,1,60290,1,5,1,3.0,0,3,0,1,0,0
1467,0,2,3,2,1,5,1,26790,1,2,0,2.0,0,3,3,1,0,0
1468,0,1,1,0,1,2,2,37020,1,25,0,0.0,1,0,2,1,1,0
1470,0,2,2,2,1,5,2,54680,1,28,0,0.0,3,0,2,1,0,0
1472,1,0,0,0,1,1,1,41890,2,10,1,0.0,1,2,1,3,1,1
1473,0,1,3,1,1,2,4,193280,2,17,3,1.0,0,1,1,0,0,0
1474,0,1,4,0,1,3,3,83210,0,2,3,3.0,7,3,3,1,0,0
1475,0,0,0,2,1,2,1,23420,1,10,2,4.0,0,3,0,1,0,0
1476,1,1,2,0,1,4,4,40710,1,8,0,3.0,7,2,1,2,0,0
1478,0,1,2,0,1,2,2,31430,1,18,3,2.0,0,0,1,1,1,0
1479,0,1,2,0,1,5,3,20440,1,1,0,0.0,7,1,3,1,1,0
1480,1,2,3,2,1,5,4,134640,0,7,1,1.0,1,1,0,1,0,0
1481,0,1,1,2,1,5,2,79910,1,17,2,0.0,4,2,3,1,0,0
1482,0,1,0,0,1,5,1,33770,1,28,2,0.0,10,3,3,1,0,0
1483,1,0,3,0,1,2,1,55380,1,14,0,0.0,4,3,0,1,0,0
1484,0,1,0,2,1,1,1,57620,0,1,2,1.0,9,0,1,2,0,1
1485,0,1,2,0,1,6,1,25920,1,1,0,1.0,0,3,3,2,0,0
1486,0,1,2,0,1,0,2,53460,1,1,0,4.0,0,2,3,3,0,0
1487,0,0,1,0,1,5,1,42130,1,3,3,1.0,1,3,2,3,0,0
1488,0,2,2,2,1,2,2,41270,0,1,1,2.0,0,0,3,1,0,0
1489,0,2,3,0,0,7,1,24380,1,7,0,7.0,6,1,1,2,0,0
1490,1,2,2,0,1,8,1,68700,1,8,1,1.0,7,0,0,1,0,0
1491,0,2,3,1,1,5,2,104470,2,1,0,1.0,1,2,1,0,0,0
1492,0,2,3,0,0,1,1,96670,1,8,0,3.0,1,0,1,2,1,0
1493,1,1,3,0,1,1,2,21480,1,11,0,3.0,1,2,2,2,0,0
1494,0,1,3,0,1,6,1,89260,1,4,0,1.0,11,1,2,1,0,0
1495,0,0,3,2,1,5,1,65130,2,16,1,1.0,0,1,3,2,0,0
1496,1,1,3,1,1,1,1,67990,1,1,0,3.0,0,1,3,1,0,0
1497,1,1,2,0,1,8,1,162910,2,9,0,1.0,3,0,0,1,1,0
1498,0,0,0,3,0,1,1,27050,1,5,0,1.0,5,3,3,1,0,0
1499,0,2,1,2,1,1,2,103330,2,1,1,3.0,0,3,2,0,0,1
1500,1,2,2,3,0,8,1,44480,1,2,0,9.0,1,3,3,1,0,0
1501,0,2,2,2,1,1,3,68540,1,4,0,2.0,0,0,1,1,0,1
1502,0,0,2,1,1,3,1,96370,1,7,0,1.0,0,3,3,1,0,0
1503,1,0,0,2,1,1,2,35910,2,1,0,9.0,1,2,0,1,0,0
1504,0,0,2,4,0,2,3,54050,1,5,0,4.0,7,2,1,1,0,0
1505,0,2,3,2,1,2,1,46840,2,9,1,1.0,2,3,1,2,0,0
1506,0,0,2,2,1,8,2,157870,1,8,2,1.0,7,3,3,1,0,1
1507,0,1,0,3,0,5,1,15140,2,9,0,1.0,1,1,3,2,0,0
1508,0,1,1,3,0,4,3,29560,2,2,0,5.0,4,2,1,3,0,0
1509,0,0,3,0,1,2,1,23350,1,1,2,1.0,0,2,2,1,0,1
1510,0,1,1,0,0,5,1,51540,1,20,0,0.0,6,2,1,2,0,0
1511,1,1,2,1,1,2,3,69620,2,8,2,4.0,0,2,3,1,0,0
1512,0,2,2,0,1,5,2,56750,1,2,0,5.0,1,3,1,1,0,0
1513,0,0,0,0,1,5,1,23790,1,29,0,1.0,0,3,1,1,0,0
1514,0,0,2,0,0,1,1,38120,1,7,0,1.0,0,3,2,1,0,0
1515,0,0,2,2,1,7,1,46480,1,9,2,0.0,0,1,0,1,1,0
1516,0,1,0,4,1,6,1,29360,1,8,1,4.0,7,1,3,2,0,0
1517,1,2,3,3,0,3,2,21050,1,5,0,0.0,3,2,3,2,1,0
1519,0,1,2,3,0,5,2,27060,1,2,1,1.0,4,3,2,2,1,0
1520,1,1,1,0,1,1,3,63840,1,5,2,3.0,0,0,1,1,0,0
1521,0,2,2,0,1,6,2,39680,0,2,2,2.0,1,3,2,1,0,0
1523,0,1,3,3,0,2,2,132250,1,7,1,3.0,1,0,0,1,1,0
1524,1,2,0,2,1,2,1,35400,2,3,0,1.0,9,0,0,1,0,0
1525,1,2,3,3,0,1,2,28040,1,16,2,0.0,2,2,3,0,0,0
1526,0,1,2,0,1,4,4,193920,2,9,1,6.0,8,3,1,1,0,0
1527,0,1,3,0,0,2,1,196650,1,1,1,1.0,11,2,0,1,1,0
1528,0,0,3,2,1,1,4,24390,2,7,0,0.0,1,2,3,1,0,0
1529,0,0,2,0,1,6,3,73140,1,1,0,7.0,0,2,2,1,1,0
1530,1,1,0,0,1,1,2,47740,1,7,1,2.0,7,2,1,2,0,1
1531,0,0,3,2,1,1,3,39020,1,15,0,1.0,1,2,1,2,1,0
1532,0,1,2,0,1,1,3,26620,1,1,1,1.0,11,2,1,1,0,0
1533,1,0,1,2,1,4,4,28560,1,13,2,1.0,0,3,2,1,0,0
1535,0,0,2,4,1,0,2,24720,1,7,0,7.0,0,0,3,2,0,0
1536,0,1,3,2,1,2,1,56730,1,9,1,5.0,2,0,3,2,0,1
1537,1,1,2,0,1,4,4,41970,1,13,0,1.0,1,3,3,1,0,0
1538,1,1,0,0,1,8,1,97130,2,2,0,1.0,8,2,2,1,0,0
1539,1,1,3,2,1,1,1,20620,2,19,0,1.0,13,2,3,1,0,0
1540,1,1,0,2,1,5,1,42840,1,1,1,4.0,0,3,2,2,0,1
1541,0,0,1,0,0,1,4,47880,2,4,1,3.0,0,1,3,2,0,0
1542,1,1,2,0,1,0,2,59060,1,4,0,4.0,1,3,2,1,1,0
1543,1,2,2,2,1,4,5,38860,2,14,2,1.0,0,2,2,3,0,0
1544,0,1,2,0,1,4,1,168230,0,2,0,0.0,1,2,1,1,0,0
1545,0,0,3,0,1,1,2,29330,2,1,2,3.0,0,3,2,2,0,0
1546,1,1,1,0,1,8,2,65000,1,7,0,8.0,0,2,0,2,1,0
1547,1,1,0,3,0,2,1,171740,1,3,1,9.0,9,3,3,1,0,0
1548,0,1,3,1,1,1,4,50330,1,2,2,2.0,0,1,3,2,0,0
1549,1,1,2,2,1,1,1,23070,1,29,1,1.0,0,1,0,2,0,1
1550,0,0,2,2,2,7,3,25870,1,8,2,0.0,2,1,3,1,1,0
1551,0,2,2,0,1,1,2,55070,1,10,2,1.0,1,3,2,1,0,0
1552,0,1,1,2,1,8,1,43930,1,11,1,1.0,0,1,1,1,0,0
1553,0,2,3,0,0,0,2,133480,1,1,0,7.0,0,3,3,2,0,0
1554,0,2,3,2,1,5,1,65830,1,28,0,0.0,2,2,3,1,0,0
1555,1,0,2,2,1,8,3,81030,1,6,1,1.0,4,2,3,2,0,0
1556,0,2,3,0,1,2,3,39780,1,3,0,1.0,1,3,1,1,0,0
1557,0,0,1,4,0,8,3,25440,1,16,1,0.0,0,2,1,1,0,0
1558,0,2,3,0,1,6,1,53990,1,20,0,1.0,0,2,3,2,1,0
1559,1,0,1,0,1,5,1,54870,1,9,2,6.0,1,3,1,1,0,0
1560,1,0,2,2,0,5,2,68340,2,1,1,3.0,0,1,2,1,0,0
1561,0,0,3,0,1,8,1,10910,1,3,0,2.0,0,0,3,1,1,0
1562,0,1,3,3,0,3,2,57360,0,22,0,1.0,0,3,2,2,1,0
1563,0,2,3,2,0,1,3,22260,1,7,1,0.0,1,2,2,1,0,0
1564,0,1,2,2,1,1,2,57470,1,2,0,1.0,0,2,1,1,0,0
1565,0,1,3,2,0,2,4,98540,1,13,1,3.0,0,0,2,0,0,0
1566,0,2,4,4,1,6,2,54670,1,8,0,4.0,6,2,0,1,0,0
1567,0,1,3,1,0,0,1,53800,0,25,1,7.0,2,3,2,3,1,0
1568,1,1,2,2,0,5,5,51510,1,28,3,1.0,7,2,2,1,0,0
1569,1,0,1,2,0,5,1,21330,1,2,2,3.0,0,0,3,1,0,0
1570,1,0,2,2,1,6,4,178750,2,9,0,1.0,1,0,1,1,0,1
1571,0,0,2,5,2,5,2,24320,0,28,0,4.0,0,3,3,1,1,0
1572,1,1,2,0,1,1,2,47710,2,6,1,4.0,1,0,3,1,0,0
1573,0,1,3,0,1,1,5,191610,1,21,0,2.0,1,3,2,1,0,0
1574,0,1,2,1,1,2,2,50870,1,8,1,3.0,1,3,2,1,0,0
1575,1,0,4,0,1,8,2,28630,0,1,0,1.0,2,0,3,2,0,0
1576,1,0,1,5,2,8,5,55610,1,28,1,1.0,0,3,2,1,1,1
1577,0,1,2,0,1,1,4,21440,1,5,0,6.0,0,2,0,1,0,0
1578,1,1,3,3,0,5,2,30650,0,2,0,2.0,0,2,2,3,0,0
1579,1,0,0,2,1,1,1,28100,2,16,0,1.0,7,0,1,1,0,1
1580,1,0,2,2,1,5,3,98880,1,9,0,6.0,1,3,3,1,0,0
1581,1,1,2,2,1,0,1,86280,1,8,0,2.0,1,2,2,1,1,1
1582,0,0,2,0,1,3,4,28670,1,1,0,0.0,2,2,1,1,1,0
1583,0,0,1,5,2,5,1,53730,1,10,1,1.0,0,2,1,1,0,1
1584,1,0,2,0,1,4,2,66670,1,1,1,9.0,1,3,3,1,0,0
1585,1,0,2,0,1,2,3,50030,1,29,0,9.0,0,2,1,1,0,0
1586,0,2,2,0,0,2,1,23670,1,2,1,1.0,0,3,1,1,0,0
1587,0,0,1,2,1,8,3,28580,1,2,0,1.0,0,1,3,1,0,0
1588,0,0,2,4,0,6,2,52040,1,2,1,8.0,0,1,2,1,0,0
1589,0,1,1,0,1,2,1,41050,1,1,1,4.0,0,2,3,2,1,0
1590,0,1,1,0,0,2,1,96790,1,15,0,4.0,2,3,2,1,0,0
1591,0,0,2,0,1,7,1,56170,0,7,1,8.0,0,0,3,2,1,1
1592,0,0,2,3,0,5,1,104480,1,26,0,2.0,1,2,3,1,0,0
1593,1,2,2,0,1,8,5,28970,1,1,3,1.0,0,3,2,3,0,0
1594,1,1,2,0,1,8,2,59680,1,3,0,1.0,0,2,1,1,0,0
1595,0,0,2,0,0,8,2,75100,2,14,3,0.0,0,2,0,1,0,1
1596,0,1,4,1,1,1,1,29910,1,16,2,1.0,1,0,1,1,0,0
1598,0,0,1,3,0,1,3,11290,2,3,0,9.0,0,2,3,1,0,1
1599,0,2,0,4,1,2,1,133410,1,10,1,1.0,12,3,0,2,0,0
1600,0,2,1,2,1,1,3,43320,1,6,2,7.0,1,3,1,1,0,0
1601,1,2,2,2,1,8,4,110310,1,2,1,3.0,1,1,0,1,0,0
1602,0,0,0,3,0,2,3,44400,1,9,1,2.0,0,2,1,2,0,0
1603,1,2,1,0,0,2,1,46170,1,10,0,1.0,3,0,1,1,0,0
1604,1,1,1,0,0,5,1,26470,1,6,0,6.0,0,1,2,1,0,0
1605,1,1,2,0,2,6,2,63230,1,9,1,4.0,1,0,0,2,1,0
1606,0,1,2,2,1,5,1,56770,0,28,1,9.0,1,2,2,1,1,0
1607,0,1,3,0,1,2,3,21870,1,10,1,1.0,3,1,0,0,0,0
1608,1,1,2,0,0,6,1,37480,2,14,2,7.0,1,3,3,1,0,0
1609,0,2,3,0,0,7,2,39770,1,27,1,4.0,0,2,2,1,0,0
1610,0,0,1,5,2,6,1,86330,1,7,1,1.0,1,1,3,1,0,0
1611,0,1,2,2,1,5,3,20080,0,1,0,3.0,10,1,2,1,1,0
1612,0,1,0,2,1,5,3,44400,1,24,1,1.0,3,3,0,1,0,0
1613,1,2,3,4,1,2,1,30670,2,26,1,1.0,1,1,2,1,1,0
1614,1,1,3,0,1,2,3,53210,2,20,0,9.0,7,2,0,2,0,0
1615,1,0,3,2,0,6,2,54100,1,5,1,0.0,4,1,2,1,0,0
1616,1,1,2,4,1,1,3,27820,1,7,0,1.0,0,1,0,1,0,0
1617,0,2,2,2,1,0,3,119570,1,7,0,1.0,1,2,0,1,0,0
1618,1,1,1,0,1,5,3,26600,1,5,0,5.0,0,0,0,1,0,1
1619,1,1,1,0,1,7,2,33750,1,26,0,2.0,0,3,2,1,1,0
1620,1,1,2,2,1,2,1,50980,1,2,1,3.0,0,0,3,2,0,0
1621,0,1,2,2,1,1,2,48780,1,12,1,2.0,1,3,3,0,0,0
1622,1,2,2,3,0,0,2,28370,2,10,1,2.0,0,0,2,1,0,0
1623,0,0,2,3,0,2,1,24060,1,25,1,2.0,0,2,3,1,1,0
1624,1,1,2,0,1,6,1,22690,1,10,1,5.0,11,0,0,0,0,0
1625,1,2,3,3,0,2,1,41080,1,19,0,2.0,0,2,2,2,0,0
1626,0,1,3,4,1,2,4,132060,2,18,2,0.0,0,3,3,3,0,0
1627,0,0,1,2,1,1,1,104220,1,27,1,1.0,1,0,1,1,0,1
1628,0,2,2,2,1,1,2,137440,2,5,1,0.0,1,3,2,2,1,1
1629,1,1,2,3,0,2,2,49070,2,3,1,1.0,0,3,3,1,0,0
1630,1,1,3,3,0,2,1,34820,1,26,1,0.0,1,2,2,1,0,0
1631,1,2,1,2,1,0,4,24360,1,3,0,1.0,0,0,3,0,1,0
1632,1,1,2,2,1,2,2,23800,0,15,3,4.0,1,2,3,0,0,0
1633,1,1,2,2,1,6,3,194310,1,8,0,1.0,0,1,2,1,0,0
1634,0,1,3,0,1,1,3,17900,1,19,1,5.0,1,2,1,3,0,1
1635,0,0,2,2,1,2,1,76440,1,4,2,1.0,0,0,3,3,0,1
1636,1,1,3,0,1,1,3,51310,0,2,1,0.0,7,2,0,1,0,0
1637,0,2,1,0,1,1,4,63060,1,2,1,3.0,0,0,3,2,0,0
1638,1,1,3,0,0,8,3,47870,1,10,0,0.0,15,1,2,1,0,0
1639,0,0,1,0,0,5,3,188800,0,10,1,0.0,6,2,3,2,1,0
1640,1,1,2,0,1,5,4,23390,2,16,0,4.0,13,2,0,3,1,0
1641,0,2,2,4,1,6,5,135700,1,1,2,5.0,0,0,3,1,0,0
1642,0,1,0,4,0,5,1,67120,1,4,1,6.0,0,0,2,0,1,0
1643,1,0,1,2,1,5,2,54060,1,15,1,0.0,4,3,2,1,0,0
1644,0,0,3,2,1,3,2,89380,1,2,3,7.0,0,2,2,1,0,0
1645,0,2,1,0,0,5,1,24390,1,8,2,3.0,5,3,2,1,0,0
1646,0,1,2,0,1,0,1,88370,1,2,0,2.0,1,2,3,1,0,0
1647,0,2,2,0,1,4,2,53430,1,7,1,1.0,0,2,1,3,0,0
1648,1,1,2,0,1,4,4,67280,1,10,0,7.0,7,1,2,3,1,1
1649,0,2,3,3,0,4,2,66520,1,5,0,7.0,1,0,3,1,1,1
1650,0,0,2,0,1,2,1,48500,1,2,1,0.0,1,3,1,1,0,0
1651,1,1,1,2,1,7,2,28090,1,12,1,4.0,0,3,2,1,1,0
1652,1,1,1,2,1,2,2,56890,2,22,2,3.0,0,0,2,1,0,1
1653,0,2,0,3,0,4,1,20010,2,17,1,9.0,0,1,0,1,1,1
1654,1,1,3,2,1,1,1,29770,2,2,3,4.0,2,1,2,1,0,0
1655,0,0,3,2,1,1,1,40250,0,3,0,1.0,9,1,3,2,0,0
1656,1,0,2,2,1,5,2,37850,2,7,2,5.0,1,2,2,1,0,1
1657,0,1,2,2,1,5,1,108540,1,6,1,2.0,6,1,3,1,0,0
1658,1,0,2,2,1,2,1,120310,1,1,0,3.0,7,0,1,1,0,0
1659,1,0,1,0,1,1,2,99360,0,3,1,7.0,1,3,3,1,0,0
1661,1,0,2,0,1,5,2,25710,1,15,0,7.0,5,1,2,1,0,0
1662,0,1,0,2,1,1,1,99910,2,12,1,1.0,0,2,2,1,0,0
1663,0,0,3,0,1,4,3,61420,1,1,2,4.0,0,1,3,3,0,0
1664,0,1,2,2,1,2,3,53900,1,5,0,1.0,5,3,0,2,0,0
1665,1,1,0,2,1,2,4,44040,1,2,0,0.0,3,3,1,3,1,0
1666,1,2,0,0,1,5,2,59930,2,2,0,0.0,1,1,2,2,0,1
1667,0,2,2,2,1,1,1,51300,1,5,0,4.0,1,3,3,3,0,0
1668,1,2,2,2,1,5,1,20900,1,16,0,4.0,0,0,2,1,0,0
1669,1,2,3,0,1,2,1,29090,1,2,2,9.0,0,2,3,2,0,0
1670,0,0,2,4,1,2,1,34680,2,2,2,1.0,0,1,1,1,0,1
1671,1,2,3,4,1,5,2,30680,0,1,0,3.0,0,2,0,1,0,0
1672,0,0,2,0,1,6,2,26700,0,23,2,2.0,0,0,2,1,0,0
1673,0,2,3,2,1,0,3,26930,1,9,3,5.0,0,0,2,1,0,0
1674,0,0,3,2,1,3,2,95260,1,16,0,1.0,0,0,2,1,0,0
1675,0,0,2,2,1,5,1,52370,1,26,1,1.0,5,3,3,1,0,0
1676,1,0,2,3,0,6,2,24260,1,1,0,1.0,0,2,3,0,1,1
1677,0,0,0,0,1,2,1,41930,1,8,1,4.0,1,1,3,3,0,0
1678,0,1,0,2,1,3,5,29110,2,4,0,5.0,1,0,2,2,0,0
1680,0,2,1,2,1,2,1,20280,0,7,1,1.0,7,0,1,1,0,0
1681,0,2,0,2,0,5,1,99800,1,2,1,3.0,6,3,0,1,0,0
