MonthlyIncome,MaritalStatus,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,Attrition
25150,Divorced,0.0,1,High,No
44200,Single,9.0,26,High,No
65780,Married,0.0,2,Medium,Yes
44220,Married,4.0,10,Medium,Yes
102740,Divorced,4.0,27,Very High,No
53430,Married,1.0,2,High,No
23760,Divorced,4.0,2,Medium,No
53460,Married,0.0,8,High,No
28270,Divorced,8.0,19,Medium,No
199430,Divorced,2.0,1,Low,No
31310,Married,4.0,27,Very High,No
25520,Married,2.0,8,Low,No
44770,Married,1.0,1,Low,No
64740,Married,2.0,19,Very High,No
30330,Single,1.0,8,Very High,No
29360,Married,2.0,10,High,No
186060,Single,1.0,2,High,No
21680,Married,0.0,2,Low,Yes
28530,Divorced,4.0,8,Low,Yes
22900,Married,4.0,2,Medium,No
36000,Married,1.0,8,Very High,No
21070,Single,0.0,8,Very High,No
41150,Married,1.0,6,Very High,No
43270,Single,8.0,9,Very High,No
178560,Married,3.0,11,High,No
31960,Single,4.0,2,High,No
190810,Divorced,3.0,1,Very High,No
89660,Divorced,1.0,7,Very High,No
22100,Divorced,8.0,16,High,No
45390,Single,4.0,2,High,No
27410,Single,7.0,1,Medium,Yes
34910,Divorced,2.0,23,Low,No
45410,Married,1.0,2,High,No
26780,Married,1.0,1,Medium,No
73790,Married,7.0,1,High,No
62720,Married,4.0,2,Medium,No
52200,Single,1.0,13,Very High,Yes
27430,Married,5.0,4,Medium,Yes
49980,Married,0.0,16,Low,No
102520,Divorced,8.0,2,Very High,No
27810,Married,8.0,2,Very High,No
68520,Married,1.0,29,Medium,No
49500,Single,1.0,12,Very High,Yes
35790,Single,1.0,16,Medium,Yes
131910,Married,1.0,11,High,No
103770,Divorced,1.0,2,High,No
22350,Married,2.0,14,Very High,No
105020,Single,3.0,5,Low,No
20110,Married,5.0,7,Low,No
18590,Married,0.0,2,Medium,No
37600,Married,0.0,3,Very High,No
177790,Single,1.0,5,Very High,No
68120,Married,1.0,26,High,No
51710,Single,0.0,4,High,No
197400,Divorced,3.0,2,Very High,No
187110,Married,2.0,1,Low,No
36920,Married,1.0,27,Low,Yes
25590,Single,1.0,1,Very High,Yes
25170,Married,2.0,13,Medium,No
66230,Married,5.0,5,Medium,No
182650,Married,9.0,7,Low,No
161240,Divorced,2.0,9,Very High,No
25850,Married,3.0,8,Very High,No
182130,Divorced,8.0,25,High,No
83800,Married,0.0,16,Very High,No
29940,Single,4.0,8,High,No
12230,Single,1.0,1,High,No
11180,Married,1.0,8,Very High,No
28750,Single,1.0,2,Low,Yes
188240,Married,6.0,8,High,No
135770,Married,1.0,3,Medium,No
26250,Married,1.0,9,Very High,No
187890,Single,3.0,25,High,Yes
45380,Married,8.0,1,Medium,No
198470,Married,4.0,4,Low,No
105120,Married,1.0,1,Low,No
44440,Divorced,1.0,4,Medium,No
21540,Married,4.0,5,Very High,No
191900,Single,3.0,9,High,Yes
44900,Divorced,2.0,3,Very High,No
35060,Married,3.0,11,Very High,No
23720,Divorced,3.0,1,Very High,No
102310,Married,1.0,8,Medium,Yes
54100,Married,0.0,25,Low,No
79780,Single,1.0,21,High,No
38670,Divorced,1.0,23,Low,No
28380,Married,1.0,1,Medium,No
46950,Single,1.0,2,Very High,No
33390,Divorced,1.0,19,High,No
20800,Single,0.0,2,Low,No
20960,Married,0.0,2,Low,No
62090,Divorced,5.0,3,Very High,No
180610,Married,1.0,25,Low,No
171230,Divorced,5.0,7,Very High,Yes
23720,Single,4.0,9,Low,No
48830,Married,1.0,5,Very High,No
39040,Single,1.0,2,Very High,No
46270,Single,8.0,8,Very High,No
70940,Married,1.0,2,Very High,Yes
34230,Single,6.0,18,Low,Yes
66740,Married,3.0,14,High,No
168800,Divorced,1.0,2,High,No
90940,Married,1.0,3,High,No
84460,Married,0.0,2,Medium,No
119160,Married,4.0,9,Medium,No
45340,Divorced,1.0,6,Very High,No
98520,Single,0.0,4,Low,No
61510,Single,1.0,10,High,No
23020,Married,4.0,14,High,No
23620,Single,6.0,1,Low,No
178610,Single,1.0,5,High,No
191870,Single,1.0,7,Very High,No
197170,Married,1.0,21,High,No
35440,Married,3.0,8,Medium,No
85000,Married,4.0,20,Medium,No
46610,Married,1.0,20,Medium,No
41030,Divorced,6.0,7,High,No
42490,Single,2.0,1,High,No
140260,Divorced,1.0,1,High,No
68930,Married,0.0,19,Medium,No
61250,Married,0.0,10,High,No
36690,Married,2.0,1,High,No
100080,Divorced,6.0,6,Low,No
23870,Married,3.0,2,Very High,No
46390,Married,0.0,21,Medium,No
78980,Married,7.0,4,High,No
25340,Single,0.0,12,High,No
131420,Single,1.0,9,High,No
16110,Married,0.0,3,Very High,No
53630,Single,1.0,3,Medium,No
50710,Married,8.0,1,Very High,No
136950,Married,0.0,1,Medium,No
134020,Single,7.0,4,Very High,No
20290,Married,3.0,20,High,No
63770,Married,1.0,18,Very High,No
54290,Married,1.0,1,Very High,No
27850,Divorced,0.0,2,High,No
26100,Single,6.0,8,Very High,No
66870,Single,1.0,10,Low,No
47240,Single,2.0,3,Very High,No
61790,Married,1.0,2,Low,Yes
61200,Married,0.0,24,Very High,No
105960,Divorced,7.0,16,Medium,No
54670,Divorced,1.0,8,High,No
29960,Married,9.0,9,Very High,Yes
99980,Married,5.0,17,High,No
40780,Married,8.0,10,High,Yes
109200,Married,0.0,13,Medium,No
62320,Married,1.0,1,High,No
132470,Divorced,1.0,1,Very High,No
40810,Divorced,2.0,1,Medium,No
57690,Single,1.0,9,Low,No
23940,Single,1.0,16,Very High,No
39040,Married,1.0,23,Very High,No
167990,Divorced,7.0,4,High,Yes
29500,Married,4.0,22,Very High,No
36290,Single,8.0,24,High,No
93620,Single,2.0,10,High,No
32290,Married,1.0,7,High,No
35780,Married,2.0,17,High,No
79880,Married,1.0,14,Very High,No
42840,Married,4.0,1,Medium,No
75530,Single,1.0,5,Low,No
173280,Divorced,4.0,17,Low,Yes
197010,Married,0.0,25,Very High,No
147320,Single,0.0,8,Low,No
92780,Single,0.0,11,High,No
13590,Married,4.0,5,Very High,No
47790,Married,4.0,2,Low,No
164220,Married,1.0,8,Medium,No
29960,Married,2.0,6,Medium,No
12610,Married,2.0,4,High,No
20990,Single,8.0,7,Very High,Yes
58100,Married,1.0,1,Medium,No
56470,Single,6.0,2,High,Yes
34200,Married,1.0,10,High,No
44000,Married,9.0,5,Medium,No
35000,Single,0.0,9,Very High,No
20660,Married,4.0,2,Low,No
171690,Divorced,1.0,11,High,No
41620,Single,0.0,18,High,No
92040,Married,6.0,7,High,No
32940,Married,0.0,3,Medium,No
21270,Single,0.0,29,High,No
39750,Divorced,1.0,2,High,No
107930,Divorced,0.0,28,Very High,No
100960,Single,5.0,1,High,Yes
36460,Divorced,1.0,16,Low,No
74460,Divorced,0.0,22,Medium,No
108510,Divorced,1.0,8,Very High,No
21090,Married,2.0,11,Very High,No
37220,Single,5.0,29,Very High,No
93800,Divorced,0.0,1,High,No
54860,Single,7.0,1,Low,Yes
27420,Single,0.0,24,Medium,No
137570,Single,1.0,2,Very High,No
84630,Single,2.0,15,Low,Yes
31620,Divorced,4.0,2,High,No
165980,Single,1.0,10,Low,Yes
66510,Married,0.0,10,Medium,No
23450,Married,3.0,3,Very High,No
34200,Single,3.0,2,Low,No
43730,Single,4.0,3,Very High,No
47590,Married,2.0,26,Very High,No
53010,Single,1.0,1,High,No
36730,Married,3.0,1,Very High,Yes
47680,Married,2.0,2,Very High,Yes
12740,Divorced,1.0,9,High,No
49000,Married,1.0,12,High,Yes
104660,Married,1.0,2,Very High,No
170070,Married,9.0,25,Low,No
29090,Married,2.0,9,Low,No
57650,Divorced,1.0,10,Very High,No
45990,Divorced,1.0,8,Low,No
24040,Single,1.0,4,High,Yes
31720,Single,1.0,24,High,No
20330,Single,1.0,1,Very High,No
102090,Married,1.0,20,High,Yes
86200,Single,0.0,7,High,No
20640,Married,4.0,17,Medium,No
40350,Single,4.0,20,Very High,No
38380,Married,1.0,8,Very High,No
45910,Single,9.0,2,High,Yes
25610,Single,1.0,10,High,Yes
15630,Divorced,5.0,1,Low,No
48980,Married,2.0,5,Low,No
47890,Married,7.0,4,Very High,No
31800,Single,1.0,29,Very High,No
65490,Married,1.0,15,Low,No
63880,Married,3.0,3,Low,No
112440,Divorced,3.0,10,Very High,No
160320,Divorced,1.0,4,High,No
23620,Married,1.0,21,Very High,No
163280,Single,1.0,25,Very High,No
83760,Divorced,5.0,2,High,No
166060,Single,7.0,1,Low,No
86060,Divorced,1.0,1,High,No
22720,Divorced,2.0,7,High,No
20180,Single,1.0,3,Medium,No
40840,Married,4.0,9,Low,No
144110,Married,0.0,7,High,Yes
23080,Single,7.0,10,High,No
48410,Married,0.0,28,Medium,No
42850,Single,1.0,3,Medium,No
97150,Married,1.0,3,Medium,No
21320,Single,1.0,27,Very High,No
101240,Single,0.0,2,Low,No
54730,Married,4.0,14,Low,No
52070,Single,4.0,1,High,No
164370,Divorced,8.0,9,Medium,No
22960,Married,1.0,18,Very High,No
40690,Single,1.0,20,High,No
74410,Married,3.0,2,Very High,No
24300,Divorced,7.0,11,Very High,No
58780,Married,1.0,8,Medium,No
26440,Single,4.0,2,Very High,No
64390,Divorced,3.0,10,Low,No
24510,Married,3.0,29,Very High,No
63920,Married,1.0,8,Very High,No
97140,Single,1.0,1,Very High,Yes
60770,Married,1.0,6,Medium,No
24500,Single,0.0,8,Very High,No
92500,Divorced,1.0,9,Medium,No
20740,Married,2.0,12,Low,No
101690,Single,1.0,15,High,No
48550,Married,9.0,25,High,No
40870,Married,0.0,6,High,No
23670,Married,1.0,9,High,No
29720,Single,0.0,8,High,No
195860,Married,4.0,23,Medium,No
54840,Divorced,4.0,9,Low,Yes
20610,Single,1.0,12,Low,No
99240,Single,1.0,4,Very High,Yes
41980,Single,1.0,1,High,No
68150,Divorced,5.0,24,Very High,No
47230,Married,9.0,12,Very High,No
61420,Married,3.0,3,Medium,No
82370,Single,1.0,10,High,Yes
88530,Married,1.0,26,Very High,No
193310,Single,1.0,2,Very High,No
20730,Single,3.0,1,Low,No
55620,Single,1.0,4,High,Yes
196130,Single,2.0,9,Very High,No
34070,Married,0.0,2,High,No
50630,Divorced,6.0,4,Medium,No
46390,Single,2.0,6,Very High,No
48760,Single,2.0,9,Low,No
26900,Married,0.0,7,Very High,No
175670,Divorced,5.0,1,Very High,No
24080,Married,1.0,3,Very High,No
28140,Divorced,1.0,10,High,No
112450,Married,0.0,7,Medium,No
33120,Married,9.0,15,Medium,Yes
190490,Single,7.0,3,High,No
21410,Married,4.0,2,High,Yes
57690,Married,1.0,17,Medium,No
43850,Married,1.0,2,Very High,Yes
53320,Single,1.0,5,High,Yes
46630,Married,0.0,29,Very High,No
47240,Married,1.0,2,Low,No
32110,Single,4.0,2,High,No
53770,Single,4.0,19,Very High,No
40660,Married,3.0,15,High,Yes
52080,Divorced,3.0,17,High,No
48770,Married,1.0,17,High,No
31170,Divorced,6.0,25,Medium,No
15690,Single,2.0,6,Very High,Yes
196580,Married,4.0,7,High,No
30690,Married,2.0,29,High,No
104350,Married,0.0,21,Very High,No
41480,Single,7.0,2,Low,Yes
57680,Single,5.0,2,Very High,No
50420,Single,3.0,7,High,No
57700,Single,1.0,13,High,No
77560,Divorced,0.0,2,Very High,No
103060,Divorced,5.0,1,Low,No
39360,Single,0.0,9,Very High,No
79450,Divorced,4.0,10,Low,No
57430,Married,2.0,10,Low,No
152020,Single,1.0,1,Medium,No
54400,Divorced,1.0,26,Medium,No
37600,Married,1.0,8,Medium,No
35170,Married,2.0,14,High,No
21660,Single,1.0,2,Very High,No
58690,Married,1.0,10,High,No
80080,Married,2.0,1,High,No
52060,Married,4.0,3,Medium,No
52950,Married,7.0,11,Very High,No
164130,Married,6.0,24,High,No
132690,Married,1.0,3,Very High,No
27830,Divorced,6.0,3,Medium,No
54330,Married,1.0,4,Very High,No
20130,Divorced,3.0,3,Very High,No
139660,Divorced,1.0,2,High,No
43740,Single,3.0,4,Medium,No
68420,Divorced,4.0,7,High,No
174260,Married,2.0,1,Very High,No
176030,Single,4.0,1,Very High,No
45810,Single,3.0,20,High,No
47350,Married,0.0,5,Medium,No
41870,Single,0.0,10,Low,Yes
55050,Single,4.0,25,Medium,No
54700,Divorced,1.0,1,Low,No
54760,Divorced,4.0,24,Low,No
25870,Divorced,4.0,4,Low,No
24400,Single,0.0,2,Very High,No
159720,Single,1.0,8,Very High,Yes
153790,Divorced,1.0,10,Low,No
70820,Single,1.0,4,Very High,No
53680,Single,2.0,9,Medium,No
53470,Single,1.0,18,Medium,Yes
31950,Married,2.0,19,High,No
39890,Divorced,1.0,1,Low,No
33060,Married,1.0,4,Medium,No
70050,Married,1.0,11,High,No
26550,Single,8.0,6,Medium,No
13930,Married,1.0,7,High,No
25700,Single,3.0,4,Medium,No
35370,Married,0.0,2,High,No
39860,Single,1.0,15,Medium,No
108830,Married,3.0,2,High,Yes
95250,Married,9.0,9,Very High,No
29290,Married,1.0,7,Low,No
22750,Single,5.0,1,Medium,No
78790,Divorced,2.0,1,High,No
49300,Married,9.0,8,High,No
78470,Married,3.0,25,Very High,No
44010,Married,5.0,13,Low,No
92410,Divorced,1.0,23,Very High,No
29740,Divorced,1.0,7,High,No
45020,Married,8.0,23,Very High,No
107480,Married,7.0,6,Low,Yes
15550,Married,1.0,10,Very High,Yes
129360,Divorced,1.0,1,Medium,No
23050,Single,1.0,1,Very High,No
167040,Married,9.0,28,Very High,No
34330,Divorced,7.0,25,Low,No
34770,Married,1.0,5,Very High,Yes
64300,Single,1.0,17,High,No
65160,Single,1.0,18,High,No
39070,Married,5.0,2,Medium,No
55620,Single,5.0,10,Low,Yes
68830,Single,3.0,1,Very High,No
28620,Single,5.0,3,Low,Yes
49780,Single,0.0,2,High,Yes
103680,Single,6.0,2,Very High,No
61340,Married,2.0,8,Low,No
67350,Single,8.0,16,Medium,No
32950,Married,6.0,9,Medium,No
52380,Divorced,1.0,2,Very High,No
64720,Divorced,0.0,1,High,No
96100,Married,0.0,4,High,No
198330,Married,3.0,5,Very High,No
97560,Divorced,4.0,2,Very High,No
49680,Married,1.0,15,Very High,No
21450,Single,1.0,19,High,No
21800,Single,1.0,7,Very High,Yes
83460,Single,7.0,1,Very High,No
34450,Married,1.0,7,Very High,No
27600,Married,8.0,4,High,No
62940,Divorced,3.0,11,Very High,No
71400,Married,5.0,11,Very High,Yes
29320,Married,5.0,1,Very High,No
51470,Married,7.0,1,Low,Yes
45070,Single,1.0,2,High,No
85640,Married,2.0,13,Medium,No
24680,Single,0.0,23,High,Yes
81610,Divorced,7.0,26,High,No
21090,Married,0.0,2,Very High,No
52940,Divorced,2.0,29,Low,No
58110,Married,0.0,18,Very High,No
24370,Divorced,9.0,7,High,No
27660,Married,1.0,2,Very High,No
190380,Married,6.0,26,Low,No
30550,Married,2.0,22,Low,No
22890,Married,4.0,21,High,No
40010,Divorced,6.0,2,High,Yes
129650,Single,0.0,22,High,No
35390,Single,1.0,4,Very High,No
60290,Single,3.0,5,Low,No
26790,Divorced,2.0,2,Very High,No
37020,Married,0.0,25,High,No
23980,Divorced,0.0,18,Low,No
